"LotFrontage","LotArea","OverallQual","YearBuilt","MasVnrArea","ExterQual","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","Fence","MSZoning_data[[col]]RL","MSZoning_data[[col]]RM","LotShape_data[[col]]IR1","LotShape_data[[col]]IR2","LotShape_data[[col]]Reg","LandContour_data[[col]]HLS","LotConfig_data[[col]]CulDSac","Neighborhood_data[[col]]BrkSide","Neighborhood_data[[col]]Edwards","Neighborhood_data[[col]]IDOTRR","Neighborhood_data[[col]]NAmes","Neighborhood_data[[col]]NoRidge","Neighborhood_data[[col]]NridgHt","Neighborhood_data[[col]]OldTown","Neighborhood_data[[col]]Sawyer","Neighborhood_data[[col]]Somerst","Neighborhood_data[[col]]StoneBr","Neighborhood_data[[col]]Timber","BldgType_data[[col]]1Fam","HouseStyle_data[[col]]1.5Fin","HouseStyle_data[[col]]2Story","RoofStyle_data[[col]]Gable","RoofStyle_data[[col]]Hip","RoofMatl_data[[col]]WdShngl","Electrical_data[[col]]FuseA","Electrical_data[[col]]FuseF","Electrical_data[[col]]SBrkr","GarageType_data[[col]]0","GarageType_data[[col]]Attchd","GarageType_data[[col]]BuiltIn","GarageType_data[[col]]Detchd","SaleType_data[[col]]New","SaleType_data[[col]]WD","SaleCondition_data[[col]]Normal","SaleCondition_data[[col]]Partial","Exterior1st_data[[col]]CemntBd","Exterior1st_data[[col]]MetalSd","Exterior1st_data[[col]]VinylSd","Exterior1st_data[[col]]Wd Sdng","Exterior2nd_data[[col]]CmentBd","Exterior2nd_data[[col]]MetalSd","Exterior2nd_data[[col]]VinylSd","Exterior2nd_data[[col]]Wd Sdng","Foundation_data[[col]]BrkTil","Foundation_data[[col]]CBlock","Foundation_data[[col]]PConc","MasVnrType_data[[col]]BrkFace","MasVnrType_data[[col]]None","MasVnrType_data[[col]]Stone"
0.01027397,0.0062866625,8,24,0.285,4,4,3,1,6,0.1149893692,0.137414384,0.15875614,5,1,0.148921524,0.36610169,0.2646948,1,2,1,3,1,4,7,0,24,3,2,0.3385049,3,3,0.13418903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0.23287671,0.0483535488,7,19,0,4,4,3,1,1,0,0.368150685,0.14075286,5,1,0.120697568,0.41646489,0.2611153,0,2,1,3,1,4,7,0,19,2,2,0.3984485,3,3,0,0.12797075,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.15410959,0.0578746874,10,17,0.644375,5,5,3,4,1,0,0.60359589,0.23076923,5,1,0.250573658,0.73559322,0.49189902,0,3,1,3,1,4,10,1,17,3,3,0.4520451,3,3,0.22403734,0,0.06702899,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.13356164,0.0275771811,5,51,0,3,3,3,3,5,0.111977321,0.063356164,0.12765957,5,1,0.102340523,0,0.08402411,0,1,0,2,1,3,4,0,50,1,1,0.248237,3,3,0.22870478,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.14383562,0.0550234873,6,19,0,3,4,3,1,5,0.1667257264,0.092893836,0.18952537,5,1,0.189077559,0,0.15523738,1,1,1,3,1,4,5,0,17,1,2,0.4062059,3,3,0,0.091407678,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.13356164,0.0275771811,5,103,0,3,3,2,1,1,0,0.226883562,0.08674304,3,0,0.056677375,0.2566586,0.14638282,0,1,0,3,1,2,6,0,88,1,1,0.203103,3,1,0,0,0.26086957,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0.07876712,0.0240342144,8,17,0.11125,4,4,4,2,6,0.0042523033,0.57619863,0.22422259,5,1,0.237723726,0,0.19517709,0,2,0,2,1,4,6,1,17,2,2,0.3413258,3,3,0.14002334,0.089579525,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.09931507,0.0420668863,7,102,0,3,3,3,1,1,0,0.246575342,0.09427169,4,1,0.130335016,0.39128329,0.25923135,0,2,0,3,1,3,9,0,33,1,2,0.3385049,3,3,0.01400233,0.020109689,0.11594203,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.16438356,0.0377433453,7,26,0.358125,3,4,3,1,6,0.1309355067,0.136130137,0.17299509,5,1,0.16590179,0.47312349,0.32027129,1,2,1,3,1,4,8,0,25,2,2,0.454866,3,3,0.67211202,0.065813528,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.18835616,0.0387529505,8,19,0.215,4,5,3,3,1,0,0.489297945,0.18707038,5,1,0.185635613,0.6440678,0.40297664,0,2,1,4,1,4,9,1,19,2,3,0.6008463,3,3,0.22403734,0.276051188,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.16438356,0.0869382318,7,53,0.179375,3,4,3,4,6,0.1615875266,0.443065068,0.31865794,3,1,0.429784305,0,0.3528636,1,2,0,3,1,3,7,1,53,2,2,0.4062059,3,3,0.3512252,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.17465753,0.0437729323,7,20,0.104375,4,4,3,3,6,0.1794826364,0.188356164,0.23780687,5,1,0.2627352,0,0.21571213,1,2,0,3,1,4,7,0,20,2,2,0.393512,3,3,0.168028,0.053016453,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.0890411,0.0154619178,4,78,0,3,3,3,1,1,0,0.319777397,0.12225859,3,1,0.094768242,0,0.07780708,0,1,0,2,1,3,4,0,78,1,1,0.1551481,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.20547945,0.0668068896,7,70,0,4,3,3,1,4,0.1068391212,0.300085616,0.21342062,3,1,0.222579165,0.47602906,0.36793519,0,2,0,3,1,3,7,1,70,3,2,0.4703808,3,3,0,0.038391225,0.20652174,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.25342466,0.0577297904,7,50,0.696875,3,4,3,4,5,0.3330970943,0.146832192,0.36382979,5,1,0.433455714,0,0.35587792,1,2,0,3,1,3,8,2,50,3,2,0.3638928,3,3,0.35005834,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.16438356,0.0294421463,4,41,0,3,3,3,1,5,0.1001063076,0.119863014,0.13829787,3,1,0.117255622,0,0.09626978,1,1,0,2,1,3,4,0,36,1,2,0.2538787,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.18150685,0.0413237047,7,25,0.025,3,4,3,1,1,0,0.356164384,0.13617021,4,1,0.126434144,0.40338983,0.26073851,0,2,1,3,1,3,7,1,25,3,2,0.3011283,3,3,0,0.171846435,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.21917808,0.0415994765,5,69,0.065,3,3,3,1,5,0.0566973777,0.172945205,0.17774141,4,1,0.172556218,0,0.14167295,1,1,0,3,1,3,6,0,34,1,2,0.3455571,3,3,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0.13356164,0.0209867022,3,108,0,4,2,3,1,1,0,0.359589041,0.13747954,4,0,0.116108307,0.37046005,0.23944989,0,2,0,3,2,3,8,0,108,1,1,0.2672779,3,3,0,0,0.36594203,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.0013835332,4,50,0,3,4,3,4,6,0.0818568391,0,0.07561375,3,1,0.044056907,0.22372881,0.12321025,1,1,0,2,1,3,5,0,50,1,1,0.2094499,3,3,0.14002334,0.18464351,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0.16438356,0.0335366566,4,67,0,3,3,3,1,5,0.0403968816,0.309931507,0.15581015,5,1,0.141808169,0,0.11642803,0,1,0,2,1,3,4,0,67,1,1,0.1995769,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.09931507,0.0342845124,5,75,0,3,3,3,1,4,0.0595322466,0.126284247,0.10998363,3,1,0.169343736,0.1031477,0.17916353,1,1,0,2,1,3,6,0,75,1,1,0.1692525,3,3,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.17465753,0.0443011054,4,55,0,3,3,3,1,1,0,0.756849315,0.2893617,3,0,0.329050023,0,0.27015825,0,2,0,4,2,3,8,0,43,1,0,0,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.13356164,0.0427212601,5,113,0,3,3,3,1,1,0,0.188356164,0.07201309,4,1,0.079853144,0.2653753,0.16880181,0,1,1,2,1,3,5,0,57,1,2,0.3102962,3,3,0.08634772,0,0.23188406,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0.27054795,0.0546869523,6,55,0.36,3,4,3,1,3,0.0793763288,0.191780822,0.14664484,3,1,0.194584672,0.46489104,0.34061794,0,2,1,4,1,4,8,1,55,3,1,0.3589563,3,3,0,0.131627057,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0.03767123,0.0149571151,6,25,0.276875,3,5,4,1,6,0.2127923459,0.015410959,0.20245499,5,1,0.230151446,0,0.18896006,1,2,0,2,1,3,5,0,25,3,2,0.2856135,3,3,0,0.363802559,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.19520548,0.0416275211,8,16,0.2925,3,4,3,1,6,0.0058469171,0.654965753,0.25581015,5,1,0.282010096,0,0.2315373,0,2,0,3,1,4,6,1,16,2,3,0.5345557,3,3,0.168028,0.180987203,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.20205479,0.0354857557,5,63,0.04125,3,3,3,1,1,0,0.455907534,0.17430442,4,1,0.167737494,0,0.13771665,0,1,1,3,1,3,6,0,49,1,2,0.3251058,3,3,0.08634772,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.16438356,0.033793732,7,28,0.01375,3,4,3,1,1,0,0.164383562,0.06284779,4,1,0.107847637,0.32445521,0.21477016,0,2,1,3,1,3,7,1,28,3,2,0.2820874,3,3,0.14002334,0.131627057,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.34246575,0.0689850195,8,32,0.1775,4,4,3,1,1,0,0.551369863,0.21080196,5,1,0.221890776,0.54043584,0.39242653,0,2,1,4,1,4,9,1,32,1,2,0.325811,3,3,0.14819137,0.149908592,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.34589041,0.049596859,6,18,0,4,4,3,3,1,0,0.292808219,0.11194763,5,1,0.08031207,0.42421308,0.23097212,0,2,1,3,1,4,6,1,18,3,2,0.2820874,3,3,0.11668611,0.069469835,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.06506849,0.0123910351,6,14,0.0475,4,4,3,3,1,0,0.261986301,0.10016367,5,1,0.06379073,0.29636804,0.16767144,0,2,1,2,1,4,4,0,14,2,2,0.3723554,3,3,0,0.427787934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.28767123,0.0335132861,3,108,0,2,3,2,1,1,0,0.43364726,0.16579378,3,0,0.155805415,0,0.22456669,0,1,0,2,1,2,6,0,43,1,0,0,3,1,0,0,0.2826087,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.13356164,0.0316436467,4,29,0,3,4,3,1,6,0.1041814316,0.172089041,0.16202946,5,1,0.150527765,0,0.12358704,1,1,0,3,1,3,5,0,43,1,0,0,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.13356164,0.0275771811,4,73,0,3,0,0,0,0,0,0,0,3,1,0.162000918,0,0.13300678,0,1,0,2,1,3,4,0,73,1,2,0.2961918,3,3,0,0.053016453,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.21917808,0.0336535091,5,62,0.126875,3,3,3,1,3,0.1063075833,0.271832192,0.20212766,3,1,0.206746214,0,0.16974378,0,1,0,2,1,3,6,0,62,1,2,0.3385049,3,3,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.20205479,0.0563696277,5,102,0,3,4,3,1,5,0.1263288448,0.069777397,0.14337152,5,1,0.144561726,0,0.11868877,1,1,0,2,1,3,5,0,102,1,2,0.3046544,3,3,0,0,0.07971014,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0.13356164,0.0275771811,6,113,0,3,3,2,2,3,0.1853295535,0.071917808,0.19869067,5,0,0.21248279,0.49927361,0.36868877,0,2,0,4,2,3,9,1,123,1,2,0.3568406,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0.16438356,0.0375657295,6,26,0,3,4,3,1,6,0.1148121899,0.075342466,0.13486088,5,1,0.131023405,0.42663438,0.27354936,1,2,1,3,1,4,7,0,26,2,2,0.4823695,3,3,0,0.296160878,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.16438356,0.0395662437,6,30,0.0425,5,4,4,1,5,0.0549255847,0.158390411,0.11129296,4,1,0.079394218,0.38256659,0.21401658,0,2,1,3,1,3,6,1,30,3,2,0.2961918,3,3,0.27071179,0.115173675,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.19520548,0.0418986188,7,24,0.114375,4,4,3,3,5,0.2058823529,0.182363014,0.2599018,5,1,0.287746673,0,0.23624717,0,2,0,3,1,4,6,0,24,2,2,0.3328632,3,3,0.18436406,0.053016453,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.17808219,0.0449695015,4,58,0.03,3,3,3,1,3,0.0921332388,0.188356164,0.15711948,3,1,0.143643873,0,0.11793519,1,1,0,3,1,3,6,0,58,3,1,0.3046544,3,2,0.14002334,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.21917808,0.0435859684,5,103,0,3,3,3,1,5,0.019135365,0.149828767,0.07495908,2,0,0.114960991,0,0.09438583,0,1,0,2,1,3,5,0,103,1,1,0.25811,2,3,0,0,0.13949275,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0.19178082,0.0374862698,4,64,0,3,3,3,1,5,0.1008150248,0.163099315,0.15548282,2,1,0.204451583,0,0.16785983,1,1,1,3,1,3,6,0,43,1,0,0,3,3,0.41073512,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.16438356,0.0434831382,6,46,0.0175,3,3,3,2,5,0.2126151665,0.175513699,0.26350245,4,1,0.29279486,0,0.24039186,1,2,0,3,1,4,6,2,46,2,2,0.3385049,3,3,0.19603267,0.124314442,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.19178082,0.0369534226,6,38,0.21,4,4,3,1,1,0,0.317208904,0.1212766,3,1,0.147544745,0.36561743,0.26337604,0,2,1,3,1,4,7,1,38,3,2,0.3356841,3,3,0.22403734,0.084095064,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.14726027,0.0267264951,5,44,0,3,0,0,0,0,0,0,0,3,1,0.275585131,0,0.22626225,0,2,0,4,2,3,8,0,44,1,2,0.2891396,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.25,0.0425436444,7,14,0,3,4,3,1,1,0,0.524828767,0.20065466,5,1,0.204681046,0,0.16804823,0,2,0,3,1,4,6,0,14,2,3,0.5218618,3,3,0,0.065813528,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.16438356,0.030185328,7,92,0.375,3,3,3,1,2,0.0396881644,0.349315068,0.17021277,5,1,0.204681046,0.28668281,0.279578,0,1,1,4,1,3,7,2,72,1,1,0.1692525,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.18493151,0.0377433453,8,20,0.48,4,5,3,1,1,0,0.450770548,0.17234043,5,1,0.164983938,0.45472155,0.3123587,0,2,1,3,1,4,9,1,20,2,2,0.4569817,3,3,0.16336056,0.08226691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.13356164,0.0444039356,4,138,0,3,2,3,1,1,0,0.274400685,0.10490998,4,1,0.163607159,0,0.13432555,0,1,0,2,1,3,6,0,69,1,1,0.1925247,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0.09931507,0.0219682629,5,75,0,3,3,3,1,5,0.0184266478,0.220890411,0.12913257,5,1,0.104405691,0,0.08571967,0,1,0,2,1,3,5,0,75,1,1,0.1763047,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.21917808,0.0336535091,5,104,0,3,3,3,1,1,0,0.339469178,0.12978723,3,0,0.152134006,0.25181598,0.22287114,0,2,0,3,1,2,7,0,43,1,0,0,3,1,0,0,0.26086957,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0.28767123,0.0488490032,6,46,0.3,3,4,3,1,4,0.1249114103,0.487585616,0.30180033,5,1,0.346489215,0,0.28447626,0,2,0,3,1,3,7,1,46,2,2,0.3850494,3,3,0,0.223034735,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.18493151,0.03844446,6,69,0,3,3,2,1,3,0.0786676116,0.235445205,0.16268412,4,1,0.202386416,0.3094431,0.28654861,0,2,0,4,1,3,7,0,69,1,1,0.2291961,3,3,0.21236873,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.16438356,0.0301479352,7,23,0,3,4,3,1,6,0.0442948264,0.057363014,0.06284779,5,1,0.100963745,0.31767554,0.20648078,0,2,1,3,1,3,7,1,23,3,2,0.2820874,3,3,0.21003501,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.19178082,0.0405010634,7,16,0.1375,4,5,3,3,6,0.1743444366,0.119863014,0.20687398,5,1,0.217530978,0.68474576,0.4449887,1,2,1,4,1,5,10,1,16,3,3,0.5585331,3,3,0.14002334,0.336380256,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.16438356,0.0920797401,6,70,0.115,3,4,3,2,5,0.0062012757,0.387414384,0.29607201,3,1,0.441716384,0,0.36266014,1,2,0,3,1,4,7,2,70,1,2,0.3173484,3,3,0.19369895,0.219378428,0.34782609,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0.1369863,0.0278529529,6,78,0,3,3,3,1,5,0.1371367824,0.044520548,0.16824877,5,1,0.252868288,0.42808717,0.37415222,1,2,1,3,1,4,9,1,78,1,1,0.1269394,3,3,0.2613769,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.04452055,0.0090210101,6,24,0.705625,3,4,3,1,6,0.074238129,0.132705479,0.1193126,4,1,0.090637907,0.35302663,0.21175584,0,2,1,2,1,3,5,1,24,1,2,0.3102962,3,3,0,0.058500914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0.16438356,0.048218,5,61,0.0725,3,3,3,1,2,0.0301204819,0.107876712,0.1787234,3,1,0.173932997,0,0.14280332,0,1,0,3,1,3,6,1,61,1,1,0.203103,3,3,0,0.036563071,0.26086957,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
